app,appname,vlink,slink,net,flit-width,link-prop,fifo-depth,psim-q,row,col,proute-q,StatHopsScal,StatHopsVec,DynHopsScal,DynHopsVec,pcu_total_active,pmu_total_active,dag_total_active,router_flit_energy,router_flit_energy_scalar,vswitch_flit_energy,sswitch_flit_energy,total_router_energy,total_vswitch_energy,total_sswitch_energy,total_net_energy,pcu_unit_energy,pmu_unit_energy,dag_unit_energy,total_pcu_energy,total_pmu_energy,total_dag_energy,total_energy,total_router_power,total_vswitch_power,total_sswitch_power,total_net_power,total_pcu_power,total_pmu_power,total_dag_power,total_power,proute-algo
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,2,4,static,512,db,4,1,16,8,1,748656,2268160,0,0,311296,401408,17424,0,0,7.2535833333333315e-12,3.8818e-13,0,1.645228757333333e-05,2.9061328608000003e-07,1.674290085941333e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,6.9730304e-05,0.000120548241408,5.473070064000001e-07,0.00020756875327381332,0.0,0.059626372478312165,0.0010532405275384801,0.060679613005850654,0.2527165332357216,0.4368908768315798,0.00198354978164198,0.7522705728547939,
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,2,4,static,512,cd,4,1,16,8,1,748656,2268160,0,0,311296,401408,17424,0,0,4.6126666666666655e-12,2.0623000000000002e-13,0,1.0462266026666664e-05,1.5439532688000002e-07,1.0616661353546664e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,6.9730304e-05,0.000120548241408,5.473070064000001e-07,0.00020144251376794667,0.0,0.03462560822185595,0.0005109822371373539,0.03513659045899331,0.23077736518464095,0.39896291761154906,0.0018113511864810662,0.6666882244416644,
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,3,4,static,512,cd,4,1,16,8,1,748656,2268160,0,0,311296,401408,17424,0,0,6.946375e-12,2.0623000000000002e-13,0,1.575548992e-05,1.5439532688000002e-07,1.5909885246879998e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,6.9730304e-05,0.000120548241408,5.473070064000001e-07,0.00020673573766127998,0.0,0.05214390648477266,0.0005109822371373539,0.052654888721910015,0.23077736518464095,0.39896291761154906,0.0018113511864810662,0.684206522704581,
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,1,4,dynamic,512,db,4,1,16,8,1,405535,1868800,0,0,0,0,0,1.4558871941182926e-11,9.027213870295184e-12,5.6443750000000006e-12,3.8818e-13,0.0,1.0548208e-05,1.574205763e-07,1.07056285763e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,1.07056285763e-05,0.0,0.037084123189424834,0.0005534403610603291,0.03763756355048516,0.0,0.0,0.0,0.03763756355048516,route_min_directed_valient
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,1,4,dynamic,256,db,4,1,16,8,1,405535,1868800,0,0,0,0,0,7.947437726325031e-12,5.332492044332273e-12,5.6443750000000006e-12,3.8818e-13,0.0,1.0548208e-05,1.574205763e-07,1.07056285763e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,1.07056285763e-05,0.0,0.037084123189424834,0.0005534403610603291,0.03763756355048516,0.0,0.0,0.0,0.03763756355048516,route_min_directed_valient
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,0,4,dynamic,512,db,4,1,16,8,1,541725,0,4,1314816,295936,401408,32784,1.8487553828379373e-11,9.658124146623257e-12,0,3.8818e-13,2.430777020691104e-05,0,2.102868105e-07,2.451805701741104e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,6.6289664e-05,0.000120548241408,1.0297815024000002e-06,0.00021238574392781106,0.06035763554874628,0.0,0.0005221546263119865,0.06087979017505826,0.16460116852771964,0.2993284352703679,0.0025570085650648455,0.5273664025382108,route_min_directed_valient
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,2,4,dynamic,512,db,4,1,16,8,1,495642,1508352,0,0,295936,401408,32784,1.4558871941182926e-11,9.027213870295184e-12,7.2535833333333315e-12,3.8818e-13,0.0,1.0940956927999997e-05,1.9239831156000002e-07,1.1133355239559997e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,6.6289664e-05,0.000120548241408,1.0297815024000002e-06,0.00019900104214995998,0.0,0.03853195840039444,0.0006775900669495854,0.039209548467344014,0.2334595220905457,0.42454785753579033,0.0036266935582595227,0.7008436216519396,route_min_directed_valient
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,0,0,dynamic,512,db,4,1,16,8,1,0,0,640059,1841152,0,0,0,2.6865770445055515e-11,1.1493532946328547e-11,0,0,5.682050619054895e-05,0,0,5.682050619054895e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,5.682050619054895e-05,0.1377072890434953,0.0,0.0,0.1377072890434953,0.0,0.0,0.0,0.1377072890434953,route_min_directed_valient
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,1,4,dynamic,512,db,4,4,16,8,1,405535,1868800,0,0,0,0,0,0,0,5.6443750000000006e-12,3.8818e-13,0,1.0548208e-05,1.574205763e-07,1.07056285763e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,1.07056285763e-05,0.0,0.037084123189424834,0.0005534403610603291,0.03763756355048516,0.0,0.0,0.0,0.03763756355048516,route_min_directed_valient
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,1,4,dynamic,512,db,4,8,16,8,1,405535,1868800,0,0,295936,401408,32784,0,0,5.6443750000000006e-12,3.8818e-13,0,1.0548208e-05,1.574205763e-07,1.07056285763e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,6.6289664e-05,0.000120548241408,1.0297815024000002e-06,0.0001985733154867,0.0,0.037084123189424834,0.0005534403610603291,0.03763756355048516,0.2330532414568978,0.42380903321614394,0.003620382162846295,0.6981202203863732,route_min_directed_valient
SPMV_ELL__L_64_N_16384_ts_1024_op_1_mp_2,SPMV,1,4,dynamic,512,db,4,16,16,8,1,405535,1868800,0,0,295936,401408,32784,0,0,5.6443750000000006e-12,3.8818e-13,0,1.0548208e-05,1.574205763e-07,1.07056285763e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,6.6289664e-05,0.000120548241408,1.0297815024000002e-06,0.0001985733154867,0.0,0.037084123189424834,0.0005534403610603291,0.03763756355048516,0.2330532414568978,0.42380903321614394,0.003620382162846295,0.6981202203863732,route_min_directed_valient
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,0,0,p2p,512,db,20,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,0,0,p2p,512,db,4,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,3,4,static,512,db,4,1,16,8,1,50594,81607856,0,0,6894730,13979676,0,0,0,9.724999999999999e-12,3.8818e-13,0,0.0007936363995999999,1.9639578920000002e-08,0.0007936560391789199,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00154441952,0.004198285428426,0.0,0.0065363609876049195,0.0,1.4585901424706675,3.609473586320464e-05,1.4586262372065308,2.8384220895697947,7.715847892393478,0.0,12.012896219169804,
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,2,4,static,512,db,4,1,16,8,1,50590,84323504,0,0,6894730,13979676,0,0,0,7.2535833333333315e-12,3.8818e-13,0,0.0006116475632226665,1.9638026200000002e-08,0.0006116672012488665,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00154441952,0.004198285428426,0.0,0.006354372149674867,0.0,1.1241207016619124,3.609188218602053e-05,1.1241567935440984,2.8384220895697947,7.715847892393478,0.0,11.67842677550737,
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,2,4,static,512,cd,4,1,16,8,1,50590,84323504,0,0,6894730,13979668,0,0,0,4.6126666666666655e-12,2.0623000000000002e-13,0,0.0003889562161173332,1.0433175700000001e-08,0.0003889666492930332,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00154441952,0.004198283025918,0.0,0.006131669195211033,0.0,0.10469797321134958,2.808368409308025e-06,0.10470078157975889,0.41572183919865,1.1300802135750685,0.0,1.6505028343534773,
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,3,4,static,512,cd,4,1,16,8,1,50594,81607856,0,0,6894730,13979668,0,0,0,6.946375e-12,2.0623000000000002e-13,0,0.0005668787707219999,1.0434000620000001e-08,0.0005668892047226199,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00154441952,0.004198283025918,0.0,0.006309591750640621,0.0,0.16447535090414053,3.027342003163709e-06,0.16447837824614372,0.4481009972761467,1.218098312278114,0.0,1.8306776878004045,
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,1,4,dynamic,512,db,4,1,16,8,1,21581,56358860,4,2934800,6370306,14503964,136,1.4558871941182926e-11,9.027213870295184e-12,5.6443750000000006e-12,3.8818e-13,4.272741348183913e-05,0.00031811054041250004,8.37731258e-09,0.0003608463312069192,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0014269485440000001,0.004355736192714,4.271909600000001e-09,0.00614353533983052,0.026482051780930736,0.19716194163834225,5.192180088853189e-06,0.22364918559936187,0.8844093791680924,2.699644607520044,2.6476896683376225e-06,3.8077058199771665,route_min_directed_valient
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,1,4,dynamic,256,db,4,1,16,8,1,21581,56358860,4,2934800,6370306,14503964,136,7.947437726325031e-12,5.332492044332273e-12,5.6443750000000006e-12,3.8818e-13,2.332416156918688e-05,0.00031811054041250004,8.37731258e-09,0.00034144307929426693,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0014269485440000001,0.004355736192714,4.271909600000001e-09,0.0061241320879178674,0.014456097481410544,0.19716194163834225,5.192180088853189e-06,0.21162323129984167,0.8844093791680924,2.699644607520044,2.6476896683376225e-06,3.7956798656776463,route_min_directed_valient
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,0,4,dynamic,512,db,4,1,16,8,1,46314,0,4,35248380,0,0,0,1.8487553828379373e-11,9.658124146623257e-12,0,3.8818e-13,0.0006516563612456675,0,1.797816852e-08,0.0006516743394141875,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0006516743394141875,0.20164263303616647,0.0,5.563001380990235e-06,0.2016481960375474,0.0,0.0,0.0,0.2016481960375474,route_min_directed_valient
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,2,4,dynamic,512,db,4,1,16,8,1,60485,55165396,0,0,6370306,14503960,136,1.4558871941182926e-11,9.027213870295184e-12,7.2535833333333315e-12,3.8818e-13,0.0,0.00040014679700233326,2.34790673e-08,0.0004001702760696333,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0014269485440000001,0.00435573499146,4.271909600000001e-09,0.006182858083439234,0.0,0.7361038647874696,4.3191729411829636e-05,0.7361470565168815,2.6249924926554593,8.012742786455506,7.858538891576728e-06,11.373890194166739,route_min_directed_valient
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,0,0,dynamic,512,db,4,1,16,8,1,0,0,18517,45520036,6370306,14503988,136,2.6865770445055515e-11,1.1493532946328547e-11,0,0,0.00122314366357623,0,0,0.00122314366357623,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0014269485440000001,0.004355743400238,4.271909600000001e-09,0.007005839879723831,0.38021168855903337,0.0,0.0,0.38021168855903337,0.44356401586940913,1.3539738646008541,1.327914300466241e-06,2.1777508969435972,route_min_directed_valient
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,1,4,dynamic,512,db,4,4,16,8,1,21581,56358860,4,2934800,6370306,14503964,136,0,0,5.6443750000000006e-12,3.8818e-13,0,0.00031811054041250004,8.37731258e-09,0.00031811891772508006,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0014269485440000001,0.004355736192714,4.271909600000001e-09,0.006100807926348681,0.0,0.19714434653400614,5.191716728888096e-06,0.19714953825073503,0.8843304528034349,2.699403686132554,2.6474533835071077e-06,3.780886324640108,route_min_directed_valient
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,1,4,dynamic,512,db,4,8,16,8,1,21581,56358860,4,2934800,6370306,14503964,136,0,0,5.6443750000000006e-12,3.8818e-13,0,0.00031811054041250004,8.37731258e-09,0.00031811891772508006,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0014269485440000001,0.004355736192714,4.271909600000001e-09,0.006100807926348681,0.0,0.19712089127944016,5.191099044233925e-06,0.1971260823784844,0.8842252395611806,2.6990825244977024,2.647138402661075e-06,3.78043649357577,route_min_directed_valient
GDA__C_128_R_4096_ts_512_op_1_mp1_8_mp2_1,GDA,1,4,dynamic,512,db,4,16,16,8,1,21581,56358860,4,2934800,6370306,14503964,136,0,0,5.6443750000000006e-12,3.8818e-13,0,0.00031811054041250004,8.37731258e-09,0.00031811891772508006,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0014269485440000001,0.004355736192714,4.271909600000001e-09,0.006100807926348681,0.0,0.19707399750986268,5.18986411575499e-06,0.19707918737397845,0.8840148881652965,2.6984404304347502,2.6465086657646543e-06,3.7795371524826913,route_min_directed_valient
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,0,0,p2p,512,db,20,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,0,0,p2p,512,db,4,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,3,4,static,512,db,4,1,16,8,1,680163,19425688,0,0,1114657,2761816,73,0,0,9.724999999999999e-12,3.8818e-13,0,0.00018891481579999997,2.6402567334e-07,0.00018917884147333998,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00024968316800000003,0.000829410629316,2.2930103000000006e-09,0.00126827493179964,0.0,0.5482163784572793,0.0007661823549691091,0.5489825608122484,0.724561499017699,2.4068863499778,6.654140900002613e-06,3.6804370639486472,
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,2,4,static,512,db,4,1,16,8,1,680163,19098008,0,0,1114657,2761816,73,0,0,7.2535833333333315e-12,3.8818e-13,0,0.00013852899252866663,2.6402567334e-07,0.00013879301820200664,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00024968316800000003,0.000829410629316,2.2930103000000006e-09,0.0012178891085283068,0.0,0.4020005645073451,0.0007661823549691091,0.4027667468623143,0.724561499017699,2.4068863499778,6.654140900002613e-06,3.534221249998714,
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,2,4,static,512,cd,4,1,16,8,1,680163,19098008,0,0,1114657,2761816,73,0,0,4.6126666666666655e-12,2.0623000000000002e-13,0,8.809274490133331e-05,1.4027001549e-07,8.82330149168233e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00024968316800000003,0.000829410629316,2.2930103000000006e-09,0.0011673291052431234,0.0,0.05148539406889285,8.198015661381724e-05,0.05156737422550666,0.1459261635137789,0.4847451755884195,1.3401391798127908e-06,0.682240053466885,
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,3,4,static,512,cd,4,1,16,8,1,680163,19425688,0,0,1114657,2761816,73,0,0,6.946375e-12,2.0623000000000002e-13,0,0.000134938113481,1.4027001549e-07,0.00013507838349649,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00024968316800000003,0.000829410629316,2.2930103000000006e-09,0.00121417447382279,0.0,0.07886395134200337,8.198015661381724e-05,0.0789459314986172,0.1459261635137789,0.4847451755884195,1.3401391798127908e-06,0.7096186107399954,
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,1,4,dynamic,512,db,4,1,16,8,1,704601,12931192,0,0,852521,3023960,65,1.4558871941182926e-11,9.027213870295184e-12,5.6443750000000006e-12,3.8818e-13,0.0,7.298849684500001e-05,2.7351201618000003e-07,7.326200886118001e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00019096470400000002,0.00090813601146,2.0417215000000003e-09,0.00117236476604268,0.0,0.21186668537483097,0.000793934479857882,0.21266061985468884,0.5543210315179593,2.6360834232021872,5.926588234611121e-06,3.4030710011630703,route_min_directed_valient
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,1,4,dynamic,256,db,4,1,16,8,1,704601,12931192,0,0,852521,3023960,65,7.947437726325031e-12,5.332492044332273e-12,5.6443750000000006e-12,3.8818e-13,0.0,7.298849684500001e-05,2.7351201618000003e-07,7.326200886118001e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00019096470400000002,0.00090813601146,2.0417215000000003e-09,0.00117236476604268,0.0,0.21186668537483097,0.000793934479857882,0.21266061985468884,0.5543210315179593,2.6360834232021872,5.926588234611121e-06,3.4030710011630703,route_min_directed_valient
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,0,4,dynamic,512,db,4,1,16,8,1,647766,0,0,10167896,852521,3023960,65,1.8487553828379373e-11,9.658124146623257e-12,0,3.8818e-13,0.00018797952462136332,0,2.5144980588e-07,0.00018823097442724333,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00019096470400000002,0.00090813601146,2.0417215000000003e-09,0.0012873337316087433,0.07925632796693947,0.0,0.00010601680327785912,0.07936234477021734,0.08051494566133963,0.3828902414124004,8.608349720380203e-07,0.5427683926789294,route_min_directed_valient
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,2,4,dynamic,512,db,4,1,16,8,1,630850,10960392,0,0,852521,3023960,65,1.4558871941182926e-11,9.027213870295184e-12,7.2535833333333315e-12,3.8818e-13,0.0,7.950211673799998e-05,2.44883353e-07,7.974700009099997e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00019096470400000002,0.00090813601146,2.0417215000000003e-09,0.0011788497572725,0.0,0.23080351374623317,0.0007109236917127778,0.2315144374379459,0.5543918387727967,2.6364201483490004,5.92734527866968e-06,3.4223323519050215,route_min_directed_valient
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,0,0,dynamic,512,db,4,1,16,8,1,0,0,1171632,15490848,852521,3023960,65,2.6865770445055515e-11,1.1493532946328547e-11,0,0,0.0004296397573602201,0,0,0.0004296397573602201,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00019096470400000002,0.00090813601146,2.0417215000000003e-09,0.00152874251454172,0.18114639429771376,0.0,0.0,0.18114639429771376,0.08051528513160149,0.3828918557692064,8.608386015240863e-07,0.6445543960371232,route_min_directed_valient
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,1,4,dynamic,512,db,4,4,16,8,1,704601,12931192,0,0,852521,3023960,65,0,0,5.6443750000000006e-12,3.8818e-13,0,7.298849684500001e-05,2.7351201618000003e-07,7.326200886118001e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00019096470400000002,0.00090813601146,2.0417215000000003e-09,0.00117236476604268,0.0,0.21186668537483097,0.000793934479857882,0.21266061985468884,0.5543210315179593,2.6360834232021872,5.926588234611121e-06,3.4030710011630703,route_min_directed_valient
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,1,4,dynamic,512,db,4,8,16,8,1,704601,12931192,0,0,852521,3023960,65,0,0,5.6443750000000006e-12,3.8818e-13,0,7.298849684500001e-05,2.7351201618000003e-07,7.326200886118001e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00019096470400000002,0.00090813601146,2.0417215000000003e-09,0.00117236476604268,0.0,0.21186668537483097,0.000793934479857882,0.21266061985468884,0.5543210315179593,2.6360834232021872,5.926588234611121e-06,3.4030710011630703,route_min_directed_valient
LogReg__iters_4_D_128_N_8192_ts_512_op_1_mp_4,LogReg,1,4,dynamic,512,db,4,16,16,8,1,704601,12931192,0,0,852521,3023960,65,0,0,5.6443750000000006e-12,3.8818e-13,0,7.298849684500001e-05,2.7351201618000003e-07,7.326200886118001e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00019096470400000002,0.00090813601146,2.0417215000000003e-09,0.00117236476604268,0.0,0.21186668537483097,0.000793934479857882,0.21266061985468884,0.5543210315179593,2.6360834232021872,5.926588234611121e-06,3.4030710011630703,route_min_directed_valient
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,0,0,p2p,512,db,20,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,0,0,p2p,512,db,4,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,3,4,static,512,db,4,1,16,8,1,2066048,74866688,0,0,5967360,8978462,123904,0,0,9.724999999999999e-12,3.8818e-13,0,0.0007280785407999999,8.0199851264e-07,0.0007288805393126399,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0013366886400000002,0.002696353347837,3.8919609344000004e-06,0.00476581448808404,0.0,1.1774385401337086,0.0012969808955976957,1.1787355210293065,2.161674369863413,4.360505318661682,0.006294025361360248,7.707209234915762,
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,2,4,static,512,db,4,1,16,8,1,2066048,79192064,0,0,5967360,8978462,123904,0,0,7.2535833333333315e-12,3.8818e-13,0,0.0005744262355626665,8.0199851264e-07,0.0005752282340753066,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0013366886400000002,0.002696353347837,3.8919609344000004e-06,0.004612162182846707,0.0,0.9289541585338372,0.0012969808955976957,0.930251139429435,2.161674369863413,4.360505318661682,0.006294025361360248,7.45872485331589,
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,2,4,static,512,cd,4,1,16,8,1,2066048,79192064,0,0,5967360,8978452,123904,0,0,4.6126666666666655e-12,2.0623000000000002e-13,0,0.00036528659387733325,4.2608107904000003e-07,0.00036571267495637326,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0013366886400000002,0.002696350344702,3.8919609344000004e-06,0.004402643620592775,0.0,0.17068382283991917,0.00019909065547236252,0.17088291349539156,0.6245811668043527,1.2598967283864204,0.0018185577619366248,2.0571793664481017,
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,3,4,static,512,cd,4,1,16,8,1,2066048,74866688,0,0,5967360,8978452,123904,0,0,6.946375e-12,2.0623000000000002e-13,0,0.0005200520898559999,4.2608107904000003e-07,0.0005204781709350399,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0013366886400000002,0.002696350344702,3.8919609344000004e-06,0.00455740911657144,0.0,0.2527078775033796,0.00020704473115060952,0.25291492223453016,0.6495344518100333,1.3102321592512434,0.0018912128347193622,2.2145727461305262,
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,1,4,dynamic,512,db,4,1,16,8,1,1826860,47808500,0,7864320,5671424,9256992,141312,1.4558871941182926e-11,9.027213870295184e-12,5.6443750000000006e-12,3.8818e-13,0.00011449562778448371,0.0002698491021875,7.091505148e-07,0.0003850538804867837,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.001270398976,0.002779999666992,4.438765363200001e-06,0.004439891288841984,0.14335427735978126,0.33786463106774844,0.0008878920667593184,0.482106800494289,1.5906033329577183,3.4806992287270404,0.005557557203921423,5.55896691938297,route_min_directed_valient
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,1,4,dynamic,256,db,4,1,16,8,1,1826860,47808500,0,7864320,5671424,9256992,141312,7.947437726325031e-12,5.332492044332273e-12,5.6443750000000006e-12,3.8818e-13,6.250119345989246e-05,0.0002698491021875,7.091505148e-07,0.00033305944616219245,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.001270398976,0.002779999666992,4.438765363200001e-06,0.004387896854517392,0.07825463378769293,0.33786463106774844,0.0008878920667593184,0.41700715692220064,1.5906033329577183,3.4806992287270404,0.005557557203921423,5.49386727581088,route_min_directed_valient
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,0,4,dynamic,512,db,4,1,16,8,1,1365060,0,16,26484724,5671424,9257002,141312,1.8487553828379373e-11,9.658124146623257e-12,0,3.8818e-13,0.0004896379151097574,0,5.298889908e-07,0.0004901678041005574,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.001270398976,0.002780002670127,4.438765363200001e-06,0.004545008215590758,0.2102191008547464,0.0,0.00022750032985871847,0.21044660118460515,0.5454277992374137,1.1935547547556458,0.0019057210129406117,1.951334876190605,route_min_directed_valient
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,2,4,dynamic,512,db,4,1,16,8,1,1248300,52502512,0,0,5671424,9256984,141312,1.4558871941182926e-11,9.027213870295184e-12,7.2535833333333315e-12,3.8818e-13,0.0,0.00038083134600133326,4.84565094e-07,0.00038131591109533326,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.001270398976,0.002779997264484,4.438765363200001e-06,0.004436150916942533,0.0,0.6326354306506128,0.0008049574966443845,0.6334403881472571,2.1103814371337064,4.6181197663760685,0.007373658357143808,7.369315250014175,route_min_directed_valient
