x1873,ALMs,IP,OP,Valid,Timestamp,B,Cycles
false,2684054.0,64,2,false,735,16608,1322251.0
false,1738429.0,81,1,false,735,7008,2103589.0
true,3610704.0,85,2,false,735,7296,1293961.0
true,1471843.0,66,1,false,735,4416,2566049.0
false,1361188.0,31,2,false,735,1056,7260826.0
true,221461.0,7,1,true,735,14496,5764141.0
false,1073508.0,24,2,false,735,16032,1973969.0
false,1516685.0,70,1,false,735,15456,1589331.0
false,1838945.0,86,1,false,735,18624,1336097.0
true,4058993.0,96,2,false,735,4320,2241622.0
false,3956527.0,96,2,false,735,192,18420181.0
true,740878.0,31,1,false,735,7296,2076186.0
false,149705.0,4,1,true,735,16896,16226505.0
false,1723676.0,40,2,false,735,13056,1565043.0
true,525690.0,21,1,false,735,12384,2500969.0
true,713344.0,15,2,false,735,18528,1959040.0
false,744590.0,32,1,false,735,7584,2958417.0
true,782821.0,33,1,false,735,6720,11570421.0
true,719594.0,30,1,false,735,9984,1947699.0
true,250845.0,4,2,false,735,7296,6051835.0
false,1395532.0,64,1,false,735,2496,6242741.0
false,1884396.0,44,2,false,735,5952,2024561.0
false,659938.0,28,1,false,735,19104,2991025.0
true,2507370.0,58,2,false,735,864,5776511.0
true,487012.0,19,1,false,735,6240,2779058.0
false,2204968.0,52,2,false,735,11616,1487282.0
false,2204968.0,52,2,false,735,2304,4721521.0
true,2548320.0,59,2,false,735,16224,1274916.0
true,866873.0,37,1,false,735,11712,1714664.0
true,803777.0,34,1,false,735,1248,8237769.0
false,247142.0,4,2,false,735,7680,8717576.0
false,1637791.0,76,1,false,735,5568,2584341.0
true,333147.0,12,1,false,735,18240,5113385.0
false,1804218.0,42,2,false,735,8544,1688606.0
true,1138711.0,50,1,false,735,4704,2528142.0
false,2843489.0,68,2,false,735,2688,4207541.0
true,719811.0,15,2,false,735,7776,1551313.0
false,2803678.0,67,2,false,735,5472,2064769.0
false,1557140.0,72,1,false,735,7680,2087141.0
true,222059.0,7,1,true,735,9312,4560033.0
false,1698097.0,79,1,false,735,13248,1577916.0
false,3956527.0,96,2,false,735,5184,2109066.0
false,202103.0,3,2,false,735,2880,10136105.0
false,497308.0,20,1,false,735,8832,3772941.0
false,1033024.0,23,2,false,735,18432,2103129.0
true,1471843.0,66,1,false,735,1536,7247916.0
true,1947439.0,89,1,false,735,14208,1259392.0
false,709686.0,15,2,false,735,7680,2508338.0
false,435083.0,17,1,false,735,4032,5804197.0
false,2019483.0,95,1,false,735,14592,1383546.0
true,1260724.0,28,2,false,735,15648,1286183.0
true,1658208.0,75,1,false,735,12288,1260289.0
false,1253923.0,57,1,false,735,14784,1793723.0
true,2875850.0,67,2,false,735,15936,1282075.0
true,337725.0,6,2,false,735,12192,6000417.0
true,1601945.0,36,2,false,735,9984,1219768.0
true,2261245.0,52,2,false,735,19200,1264477.0
false,2963009.0,71,2,false,735,864,7858536.0
false,370167.0,14,1,false,735,14784,5432598.0
true,288600.0,10,1,false,735,16320,5234214.0
true,2793963.0,65,2,false,735,12672,1279754.0
false,1859006.0,87,1,false,735,6720,2102393.0
false,908049.0,40,1,false,735,3840,4418644.0
false,413062.0,16,1,false,735,14304,4760552.0
false,3281231.0,79,2,false,735,11904,1340801.0
false,1899114.0,89,1,false,735,11040,1592261.0
false,1476389.0,68,1,false,735,5184,2861270.0
false,1274141.0,58,1,false,735,6912,2421869.0
true,1426658.0,32,2,false,735,17088,1238003.0
true,719594.0,30,1,false,735,4128,3238609.0
false,1314561.0,60,1,false,735,17856,1642361.0
true,1180583.0,52,1,false,735,1728,6806259.0
false,416807.0,8,2,false,735,14592,5069323.0
false,1657898.0,77,1,false,735,1344,9993707.0
false,2644211.0,63,2,false,735,3744,3054761.0
false,1071154.0,48,1,false,735,18048,1868985.0
true,468788.0,9,2,false,735,8640,3189045.0
true,971655.0,42,1,false,735,2112,5959908.0
false,1764105.0,41,2,false,735,12000,1571723.0
false,416807.0,8,2,false,735,12864,4822255.0
true,2178949.0,50,2,false,735,6432,1407893.0
true,377723.0,14,1,false,735,13728,3629787.0
false,1718182.0,80,1,false,735,7488,2025476.0
true,1436148.0,32,2,false,735,2880,3252234.0
true,3814518.0,90,2,false,735,18912,1302384.0
true,1144734.0,25,2,false,735,7680,1369505.0
true,1932078.0,44,2,false,735,11904,1243641.0
true,2548320.0,59,2,false,735,288,8060511.0
false,1798663.0,84,1,false,735,9792,1722546.0
false,1979421.0,93,1,false,735,5664,2356916.0
true,1242967.0,55,1,false,735,4416,2661151.0
false,805861.0,35,1,false,735,6624,3023276.0
true,1926845.0,88,1,false,735,17472,1260596.0
true,2050485.0,94,1,false,735,11232,1257759.0
false,1677999.0,78,1,false,735,2880,5228675.0
true,1477544.0,33,2,false,735,11040,1208183.0
true,465253.0,9,2,false,735,13056,3666183.0
true,1658208.0,75,1,false,735,7008,1574038.0
false,1111719.0,50,1,false,736,12288,2025905.0
true,3773777.0,89,2,false,736,15648,1300290.0
true,2384274.0,55,2,false,736,14112,1267759.0
false,498341.0,10,2,false,736,18144,3730361.0
true,1864886.0,85,1,false,736,5952,1707343.0
true,3529175.0,83,2,false,736,96,18211883.0
true,2220212.0,51,2,false,736,2400,3832956.0
false,826542.0,36,1,false,736,7008,2901282.0
false,846934.0,37,1,false,736,10848,2456797.0
false,1838945.0,86,1,false,736,3552,4033253.0
false,1280041.0,29,2,false,736,4512,2725469.0
true,3284392.0,77,2,false,736,6816,1331102.0
false,1959384.0,92,1,false,736,11136,1559723.0
false,1557140.0,72,1,false,736,4416,3303161.0
true,1409474.0,63,1,false,736,16800,1260606.0
true,1844273.0,84,1,false,736,672,10053641.0
true,571971.0,23,1,false,736,7200,2390566.0
true,1055376.0,46,1,false,736,11040,1571543.0
false,1617509.0,75,1,false,736,12576,1649696.0
true,3977501.0,94,2,false,736,17760,1303712.0
true,3080215.0,72,2,false,736,7008,1307536.0
true,3773777.0,89,2,false,736,8064,1297048.0
true,1097057.0,48,1,false,736,2496,5114035.0
false,2124810.0,50,2,false,736,18048,1402517.0
true,386402.0,7,2,false,736,3456,6199936.0
false,557469.0,23,1,false,736,16512,3531743.0
false,600598.0,25,1,false,736,7008,3483498.0
true,2302267.0,53,2,false,736,8256,1262278.0
true,3161867.0,74,2,false,736,7104,1292697.0
false,285036.0,10,1,false,736,12672,6635885.0
true,1302094.0,29,2,false,736,19200,1327818.0
false,1355165.0,62,1,false,736,18816,1586865.0
true,3855314.0,91,2,false,736,13728,1301772.0
false,76736.0,1,1,true,736,2400,33429641.0
false,1030560.0,46,1,false,736,11136,2173955.0
true,2998425.0,70,2,false,736,96,18211882.0
false,1522365.0,35,2,false,736,17760,1621355.0
false,2044812.0,48,2,false,736,12480,1496225.0
false,1798663.0,84,1,false,736,7584,1967281.0
true,3284392.0,77,2,false,736,18240,1290260.0
false,582322.0,12,2,false,736,14400,2964461.0
false,3916790.0,95,2,false,736,7296,1563701.0
true,887791.0,38,1,false,736,7392,1914291.0
true,713546.0,30,1,false,736,16032,1970257.0
false,2644211.0,63,2,false,736,16704,1329701.0
false,1050862.0,47,1,false,736,8736,2339871.0
false,1233696.0,56,1,false,736,13632,1855981.0
true,782821.0,33,1,false,736,15840,1821050.0
true,1180583.0,52,1,false,736,19200,1313648.0
true,2029911.0,93,1,false,736,4416,2335101.0
false,887686.0,39,1,false,736,6528,2913969.0
false,263254.0,9,1,false,736,6912,6618169.0
false,262810.0,9,1,false,736,17760,8408055.0
true,2466410.0,57,2,false,736,17280,1271867.0
false,1643348.0,38,2,false,736,16416,1565256.0
false,172803.0,5,1,true,736,16608,12243735.0
false,3440250.0,83,2,false,736,13632,1282727.0
true,768411.0,16,2,false,736,1632,4717919.0
true,1679040.0,76,1,false,736,12576,1258968.0
true,204988.0,3,2,false,736,6240,6075144.0
true,1808541.0,41,2,false,736,672,6134429.0
false,1009995.0,45,1,false,736,2688,6112409.0
true,4058993.0,96,2,false,736,17376,1303583.0
false,621418.0,26,1,false,736,480,19284377.0
false,284652.0,10,1,false,736,19104,8215829.0
false,454455.0,18,1,false,736,15744,4430851.0
true,719594.0,30,1,false,736,12288,1927227.0
true,1725784.0,39,2,false,736,9120,1228830.0
true,396414.0,15,1,false,736,16512,3901856.0
false,1557140.0,72,1,false,736,5952,2487401.0
true,971655.0,42,1,false,736,15648,1546000.0
true,978068.0,21,2,false,736,2304,3900047.0
true,1518918.0,34,2,false,736,9600,1216557.0
true,1347036.0,60,1,false,736,15648,1290923.0
true,1643245.0,37,2,false,736,288,8025805.0
false,1718182.0,80,1,false,736,5856,2425973.0
false,3797744.0,92,2,false,736,14112,1233671.0
true,2384274.0,55,2,false,736,15648,1267684.0
false,3638894.0,88,2,false,736,8448,1465577.0
true,1242967.0,55,1,false,736,2400,5262430.0
true,108828.0,1,2,false,736,9792,6041294.0
false,1899114.0,89,1,false,736,13152,1487001.0
true,2302267.0,53,2,false,736,864,5764942.0
true,1684524.0,38,2,false,736,15648,1229332.0
false,1456234.0,67,1,false,736,12384,1753537.0
false,495642.0,20,1,false,736,12288,3776005.0
false,414220.0,16,1,false,736,7872,4461331.0
false,2723890.0,65,2,false,736,18624,1290623.0
true,550845.0,22,1,false,736,1632,7509999.0
true,2712170.0,63,2,false,736,5568,1606430.0
true,622016.0,12,2,false,736,11808,5988843.0
true,244487.0,8,1,true,736,13536,5142877.0
false,2084817.0,49,2,false,736,5760,2043741.0
false,1274141.0,58,1,false,736,1824,8273961.0
true,1679040.0,76,1,false,736,13152,1258778.0
false,3281231.0,79,2,false,736,8448,1500505.0
false,201128.0,3,2,false,736,19104,9351861.0
true,1699692.0,77,1,false,736,18720,1259309.0
true,3814518.0,90,2,false,736,8736,1299644.0
false,1964764.0,46,2,false,736,4032,2860281.0
true,1890916.0,43,2,false,736,4320,2117827.0
true,1135959.0,25,2,false,736,14976,1334860.0
true,1601945.0,36,2,false,736,8640,1236620.0
false,2324792.0,55,2,false,736,8832,1578559.0
false,435083.0,17,1,false,736,2976,7258133.0
false,724144.0,31,1,false,736,1344,10811777.0
false,1401516.0,32,2,false,736,8832,1797601.0
true,1347036.0,60,1,false,736,6336,1830522.0
false,1698097.0,79,1,false,736,3360,4386501.0
false,497308.0,20,1,false,736,96,61576739.0
false,1117758.0,25,2,false,736,6528,2180141.0
false,454455.0,18,1,false,736,18048,4748123.0
false,1677999.0,78,1,false,736,9504,1808257.0
true,1430203.0,64,1,false,736,9216,1459453.0
true,3447629.0,81,2,false,736,6528,1377132.0
false,1091441.0,49,1,false,736,16992,1874791.0
true,1550572.0,35,2,false,737,19200,1220787.0
true,1260724.0,28,2,false,737,16128,1291309.0
true,1808541.0,41,2,false,737,1824,6444468.0
true,1055376.0,46,1,false,737,5184,2331887.0
true,1034259.0,45,1,false,737,18720,1442988.0
false,460773.0,9,2,false,737,8736,3278159.0
false,989676.0,44,1,false,737,16128,2028861.0
false,1009995.0,45,1,false,737,17280,1971071.0
false,3877111.0,94,2,false,737,4608,2409386.0
false,1320429.0,30,2,false,737,6240,2119994.0
false,1516685.0,70,1,false,737,5376,2741861.0
false,1132231.0,51,1,false,737,10848,2085231.0
false,1199190.0,27,2,false,737,2592,4458482.0
true,2050485.0,94,1,false,737,12768,1258467.0
false,744590.0,32,1,false,737,12768,2611241.0
true,1596200.0,72,1,false,737,7296,1558188.0
false,1924462.0,45,2,false,737,192,18472241.0
true,4018223.0,95,2,false,737,2880,3533463.0
true,2220212.0,51,2,false,737,18624,1262128.0
true,1394728.0,31,2,false,737,2400,3764219.0
true,376791.0,7,2,false,737,16896,5982089.0
false,1361188.0,31,2,false,737,14688,1714242.0
false,1899114.0,89,1,false,737,10560,1620703.0
false,1924462.0,45,2,false,737,3744,3084131.0
false,247314.0,4,2,false,737,5760,8834973.0
false,2524470.0,60,2,false,737,2208,4867585.0
true,2096804.0,48,2,false,737,3648,2587026.0
false,149466.0,4,1,true,737,4224,16136234.0
true,311660.0,11,1,false,737,15648,4754224.0
true,2343276.0,54,2,false,737,11040,1263593.0
true,1740982.0,79,1,false,737,12864,1258667.0
true,1926845.0,88,1,false,737,14592,1258171.0
true,312913.0,11,1,false,737,11232,3854963.0
false,1683521.0,39,2,false,737,16704,1549001.0
true,198929.0,6,1,true,737,7776,4903163.0
false,785448.0,34,1,false,737,15744,2450286.0
false,870270.0,19,2,false,737,14112,2223411.0
false,2284861.0,54,2,false,737,5472,2108641.0
true,3243589.0,76,2,false,737,12192,1288709.0
true,719811.0,15,2,false,737,10944,1540634.0
true,3733032.0,88,2,false,737,9024,1296880.0
false,455876.0,18,1,false,737,1344,11808335.0
true,3529175.0,83,2,false,737,9216,1294887.0
false,1778589.0,83,1,false,737,5664,2462816.0
true,1076219.0,47,1,false,737,2784,4600727.0
false,2763859.0,66,2,false,737,1728,5669886.0
true,589836.0,12,2,false,737,16032,1998851.0
false,1253923.0,57,1,false,737,18912,1661212.0
false,2364899.0,56,2,false,737,14976,1395367.0
false,101547.0,2,1,true,737,10560,21735930.0
false,662439.0,28,1,false,737,5952,3552521.0
true,719811.0,15,2,false,737,10464,1530307.0
false,1537008.0,71,1,false,737,11616,1744337.0
false,285375.0,10,1,false,737,5376,6595781.0
false,662439.0,28,1,false,737,11904,2893121.0
false,3519689.0,85,2,false,737,9888,1388961.0
false,2564502.0,61,2,false,737,8352,1583030.0
true,2009335.0,92,1,false,737,18240,1258537.0
false,101167.0,2,1,true,737,1440,24909245.0
false,538866.0,22,1,false,737,3648,5607941.0
false,989676.0,44,1,false,737,18048,1982001.0
true,1222179.0,54,1,false,737,15744,1354291.0
false,1637791.0,76,1,false,737,2880,5249501.0
false,2244920.0,53,2,false,737,6432,1865066.0
true,845948.0,36,1,false,737,18240,1708712.0
false,416807.0,8,2,false,737,14112,5003061.0
true,1926845.0,88,1,false,737,6336,1587474.0
true,1849737.0,42,2,false,737,10080,1238238.0
true,2029911.0,93,1,false,737,2592,4637379.0
true,2834977.0,66,2,false,737,18144,1282342.0
true,1159775.0,51,1,false,737,16032,1387214.0
false,1334973.0,61,1,false,737,11520,1878821.0
true,290626.0,10,1,false,737,9888,3876246.0
false,887686.0,39,1,false,737,1152,11540026.0
true,656550.0,27,1,false,737,12480,2070265.0
true,3733032.0,88,2,false,737,3936,2500559.0
false,745348.0,16,2,false,737,16416,2590971.0
false,1723676.0,40,2,false,737,3456,6856924.0
false,3916790.0,95,2,false,737,18240,1140919.0
false,2564502.0,61,2,false,737,16992,1337756.0
false,1253923.0,57,1,false,737,3552,4413143.0
true,2957574.0,69,2,false,737,4992,1822205.0
false,3201736.0,77,2,false,737,576,9526962.0
false,1818733.0,85,1,false,737,2208,6752015.0
true,2957574.0,69,2,false,737,3648,2665115.0
true,567467.0,23,1,false,737,15360,2479986.0
true,2671261.0,62,2,false,737,15264,1277047.0
false,1562946.0,36,2,false,737,4704,2532547.0
true,1430203.0,64,1,false,737,4608,2457021.0
true,1242967.0,55,1,false,737,7776,1655795.0
false,989676.0,44,1,false,737,10176,2284241.0
false,3678594.0,89,2,false,737,17184,1188377.0
false,202101.0,3,2,false,737,4608,9785216.0
false,1496540.0,69,1,false,737,6336,2406845.0
true,1471843.0,66,1,false,737,1248,8053520.0
true,441497.0,17,1,false,737,15552,3328691.0
false,240923.0,8,1,true,737,2880,10018655.0
false,873521.0,19,2,false,737,6240,2448404.0
false,247558.0,4,2,false,737,192,22116441.0
true,525690.0,21,1,false,737,18816,3074163.0
true,2548320.0,59,2,false,737,10848,1271191.0
true,1616874.0,73,1,false,737,6528,1675812.0
true,2507370.0,58,2,false,737,13344,1270741.0
false,155856.0,2,2,false,737,15840,11049597.0
false,1036657.0,23,2,false,737,10560,1979291.0
false,666229.0,14,2,false,737,13728,2658226.0
true,1394728.0,31,2,false,737,15456,1236490.0
false,2484590.0,59,2,false,737,12000,1434530.0
true,2055711.0,47,2,false,737,16608,1251234.0
true,3936775.0,93,2,false,737,5952,1501466.0
true,928095.0,20,2,false,737,16128,1520411.0
false,435083.0,17,1,false,738,2208,8961191.0
true,1159775.0,51,1,false,738,18720,1336138.0
true,950771.0,41,1,false,738,14592,1580568.0
true,3080215.0,72,2,false,738,12192,1285046.0
true,636580.0,13,2,false,738,12288,1681119.0
false,1718182.0,80,1,false,738,11136,1672871.0
false,2044812.0,48,2,false,738,17472,1431220.0
false,2803678.0,67,2,false,738,1728,5666993.0
true,971655.0,42,1,false,738,4608,2676231.0
false,149657.0,4,1,true,738,13056,16014867.0
true,1138711.0,50,1,false,738,12576,1475336.0
false,3877111.0,94,2,false,738,3456,3342161.0
true,1518918.0,34,2,false,738,5664,1598917.0
true,768411.0,16,2,false,738,4416,2231540.0
false,1117758.0,25,2,false,738,9984,1918244.0
false,706995.0,15,2,false,738,15264,2630265.0
true,461613.0,9,2,false,738,14688,3909434.0
false,3678594.0,89,2,false,738,13056,1268601.0
true,3202684.0,75,2,false,738,1632,4825120.0
false,172803.0,5,1,true,738,17088,12366026.0
false,3519689.0,85,2,false,738,576,9518285.0
true,950771.0,41,1,false,738,12960,1607773.0
true,584679.0,12,2,false,738,19104,2304238.0
false,955429.0,21,2,false,738,2784,4367769.0
true,3406766.0,80,2,false,738,12384,1292752.0
true,1637544.0,74,1,false,738,1248,8021478.0
true,1637544.0,74,1,false,738,17376,1261403.0
true,1409474.0,63,1,false,738,17760,1260662.0
false,334005.0,6,2,false,738,10176,7807253.0
false,3877111.0,94,2,false,738,14496,1214966.0
false,292249.0,5,2,false,738,2112,9144116.0
false,1818733.0,85,1,false,738,13344,1516751.0
false,172805.0,5,1,true,738,13536,11417689.0
false,350800.0,13,1,false,738,3744,6915581.0
false,1637791.0,76,1,false,738,15264,1529851.0
true,2712170.0,63,2,false,738,288,8077864.0
true,1968031.0,90,1,false,738,19008,1258829.0
true,719811.0,15,2,false,738,14496,1684209.0
true,1492552.0,67,1,false,738,1632,6989323.0
true,336128.0,12,1,false,738,3552,4940445.0
false,1113969.0,25,2,false,738,17952,1970612.0
true,1011653.0,22,2,false,738,15456,1428309.0
false,1375352.0,63,1,false,738,17952,1595917.0
true,3936775.0,93,2,false,738,11040,1300045.0
false,3519689.0,85,2,false,738,384,11860621.0
true,2671261.0,62,2,false,738,7680,1274399.0
true,1560269.0,35,2,false,738,11904,5990735.0
true,398980.0,15,1,false,738,13344,3381883.0
false,334005.0,6,2,false,738,9696,7814993.0
false,1361188.0,31,2,false,738,9600,1781578.0
true,1228356.0,27,2,false,738,5952,1569515.0
true,1284753.0,57,1,false,738,8256,1590945.0
true,2029911.0,93,1,false,738,14208,1259346.0
false,1919163.0,90,1,false,738,4608,2948631.0
false,518237.0,21,1,false,738,8832,3649553.0
false,1959384.0,92,1,false,738,4704,2860751.0
true,1117887.0,49,1,false,738,17088,1395372.0
false,495642.0,20,1,false,738,18912,4359112.0
true,992530.0,43,1,false,738,4128,3001210.0
