link,ctx,src,tp,count,dst[0],dst[1],dst[2],dst[3],dst[4],dst[5],dst[6],dst[7],dst[8],dst[9],dst[10],dst[11],dst[12],dst[13],dst[14],dst[15],dst[16],dst[17],dst[18]
5425,16407,16537,1,131072,19698,,,,,,,,,,,,,,,,,,
5422,16407,16537,1,131072,20624,,,,,,,,,,,,,,,,,,
5424,16408,16538,1,131072,20616,,,,,,,,,,,,,,,,,,
5426,16408,16538,1,131072,20622,,,,,,,,,,,,,,,,,,
16543,16408,16538,1,131072,16537,,,,,,,,,,,,,,,,,,
16544,16408,16538,1,131072,16537,,,,,,,,,,,,,,,,,,
5431,16545,16675,1,131072,20624,,,,,,,,,,,,,,,,,,
5432,16545,16675,1,131072,19705,,,,,,,,,,,,,,,,,,
5433,16545,16675,1,131072,19695,,,,,,,,,,,,,,,,,,
5430,16545,16675,1,131072,19702,,,,,,,,,,,,,,,,,,
5434,16546,16676,1,131072,20621,,,,,,,,,,,,,,,,,,
5429,16546,16676,1,131072,20617,,,,,,,,,,,,,,,,,,
16681,16546,16676,1,131072,16675,,,,,,,,,,,,,,,,,,
16682,16546,16676,1,131072,16675,,,,,,,,,,,,,,,,,,
5437,16683,16813,1,131072,20628,,,,,,,,,,,,,,,,,,
5440,16683,16813,1,131072,19694,,,,,,,,,,,,,,,,,,
5441,16683,16813,1,131072,19703,,,,,,,,,,,,,,,,,,
5436,16683,16813,1,131072,19705,,,,,,,,,,,,,,,,,,
5438,16684,16814,1,131072,20626,,,,,,,,,,,,,,,,,,
5439,16684,16814,1,131072,20613,,,,,,,,,,,,,,,,,,
16819,16684,16814,1,131072,16813,,,,,,,,,,,,,,,,,,
16820,16684,16814,1,131072,16813,,,,,,,,,,,,,,,,,,
5444,16821,16951,1,131072,19697,,,,,,,,,,,,,,,,,,
5447,16821,16951,1,131072,20874,,,,,,,,,,,,,,,,,,
5445,16821,16951,1,131072,20628,,,,,,,,,,,,,,,,,,
5448,16821,16951,1,131072,19708,,,,,,,,,,,,,,,,,,
5446,16822,16952,1,131072,20626,,,,,,,,,,,,,,,,,,
5443,16822,16952,1,131072,20613,,,,,,,,,,,,,,,,,,
16957,16822,16952,1,131072,16951,,,,,,,,,,,,,,,,,,
16958,16822,16952,1,131072,16951,,,,,,,,,,,,,,,,,,
5452,16959,17089,1,131072,19694,,,,,,,,,,,,,,,,,,
5451,16959,17089,1,131072,19705,,,,,,,,,,,,,,,,,,
5453,16959,17089,1,131072,20624,,,,,,,,,,,,,,,,,,
5450,16959,17089,1,131072,19703,,,,,,,,,,,,,,,,,,
5455,16960,17090,1,131072,20616,,,,,,,,,,,,,,,,,,
5454,16960,17090,1,131072,20622,,,,,,,,,,,,,,,,,,
17095,16960,17090,1,131072,17089,,,,,,,,,,,,,,,,,,
17096,16960,17090,1,131072,17089,,,,,,,,,,,,,,,,,,
5458,17097,17227,1,131072,19709,,,,,,,,,,,,,,,,,,
5461,17097,17227,1,131072,19698,,,,,,,,,,,,,,,,,,
